,product_group,confidence,support,lift
96,"frozenset({32079082.0, 32078795.0, 32078935.0}),frozenset({32079103.0})",0.9365079365079364,0.0039028907852087054,71.14166068437424
1383,"frozenset({31618475.0, 32988382.0, 34129942.0}),frozenset({31618405.0})",0.9354838709677419,0.0019183700469669908,86.2299370574351
3326,"frozenset({32078802.0, 32078795.0, 32079082.0}),frozenset({32079103.0})",0.9333333333333333,0.001852219355692267,70.90050251256282
486,"frozenset({32078970.0, 32842551.0}),frozenset({32079103.0})",0.9318181818181818,0.0027121783422636766,70.78540429419826
2874,"frozenset({32078802.0, 32078970.0, 32079103.0}),frozenset({32078935.0})",0.9310344827586207,0.0017860686644175431,72.54870245289726
2890,"frozenset({32078802.0, 32078970.0, 32079103.0}),frozenset({32078795.0})",0.9310344827586207,0.0017860686644175431,107.43853645696234
3340,"frozenset({32078802.0, 32079082.0, 32078795.0, 32078935.0}),frozenset({32079103.0})",0.9310344827586207,0.0017860686644175431,70.72587073297522
84,"frozenset({32079082.0, 32078795.0}),frozenset({32079103.0})",0.9285714285714287,0.005159753919428458,70.53876525484567
1397,"frozenset({31618475.0, 31618300.0, 32988382.0}),frozenset({31618405.0})",0.9285714285714286,0.0017199179731428194,85.59277003484321
382,"frozenset({32078970.0, 32078795.0, 32079082.0}),frozenset({32079103.0})",0.9268292682926829,0.002513726268439505,70.40642235568085
2932,"frozenset({32078802.0, 32079082.0, 32078970.0}),frozenset({32079103.0})",0.9259259259259259,0.0016537672818680955,70.33780011166947
2946,"frozenset({32078802.0, 32079082.0, 32078970.0}),frozenset({32078935.0})",0.9259259259259259,0.0016537672818680955,72.15063001145475
129,"frozenset({32078795.0, 33700716.0, 32079103.0}),frozenset({32078935.0})",0.9259259259259259,0.0016537672818680955,72.15063001145475
2416,"frozenset({31618321.0, 32988396.0, 31618405.0}),frozenset({32988382.0})",0.9259259259259259,0.0016537672818680955,120.66570881226053
2962,"frozenset({32078802.0, 32079082.0, 32078970.0}),frozenset({32078795.0})",0.9259259259259259,0.0016537672818680955,106.8490245971162
2217,"frozenset({32988396.0, 32988382.0}),frozenset({31618405.0})",0.9249999999999999,0.0024475755771647813,85.26356707317073
1698,"frozenset({32078795.0, 32078830.0}),frozenset({32079103.0})",0.923076923076923,0.0015876165905933718,70.12137611132586
2444,"frozenset({31618321.0, 32988396.0, 31618405.0, 34129942.0}),frozenset({32988382.0})",0.923076923076923,0.0015876165905933718,120.29442970822281
2046,"frozenset({36298353.0, 36298206.0}),frozenset({36298122.0, 36298381.0})",0.923076923076923,0.0015876165905933718,450.1339950372208
704,"frozenset({32476192.0, 32078795.0}),frozenset({32078935.0})",0.923076923076923,0.0015876165905933718,71.92862807295796
2430,"frozenset({31618321.0, 32988396.0, 32988382.0}),frozenset({34129942.0})",0.923076923076923,0.0015876165905933718,81.60323886639675
3280,"frozenset({32078802.0, 32079082.0}),frozenset({32079103.0})",0.923076923076923,0.0023814248858900575,70.12137611132586
698,"frozenset({32476192.0, 32078795.0}),frozenset({32079103.0})",0.923076923076923,0.0015876165905933718,70.12137611132586
2456,"frozenset({31618321.0, 32988396.0, 32988382.0}),frozenset({31618405.0, 34129942.0})",0.923076923076923,0.0015876165905933718,123.48808713410483
2035,"frozenset({36298353.0, 36298206.0}),frozenset({36298122.0})",0.923076923076923,0.0015876165905933718,181.2227772227772
2042,"frozenset({36298353.0, 36298381.0, 36298206.0}),frozenset({36298122.0})",0.923076923076923,0.0015876165905933718,181.2227772227772
1706,"frozenset({32078795.0, 32078830.0}),frozenset({32079082.0})",0.923076923076923,0.0015876165905933718,75.02233250620347
396,"frozenset({32079082.0, 32078795.0, 32078970.0, 32078935.0}),frozenset({32079103.0})",0.923076923076923,0.0023814248858900575,70.12137611132586
3034,"frozenset({32078802.0, 32079082.0, 32078795.0, 32078970.0}),frozenset({32079103.0})",0.9199999999999999,0.0015214658993186478,69.88763819095477
3037,"frozenset({32078802.0, 32079082.0, 32078970.0, 32079103.0}),frozenset({32078795.0})",0.9199999999999999,0.0015214658993186478,106.16519083969465
2558,"frozenset({31618321.0, 31618300.0, 32988396.0}),frozenset({31618405.0, 34129942.0})",0.9199999999999999,0.0015214658993186478,123.07646017699115
2488,"frozenset({31618321.0, 31618300.0, 32988396.0}),frozenset({32988382.0})",0.9199999999999999,0.0015214658993186478,119.89344827586206
2502,"frozenset({31618321.0, 31618300.0, 32988396.0}),frozenset({31618405.0})",0.9199999999999999,0.0015214658993186478,84.80268292682926
1962,"frozenset({31618321.0, 31618475.0, 31618300.0}),frozenset({31618405.0})",0.9199999999999999,0.0015214658993186478,84.80268292682926
2976,"frozenset({32078802.0, 32079082.0, 32078970.0, 32079103.0}),frozenset({32078935.0})",0.9199999999999999,0.0015214658993186478,71.68886597938145
1601,"frozenset({33088615.0}),frozenset({33088622.0})",0.9199999999999999,0.0015214658993186478,409.0482352941176
2974,"frozenset({32078802.0, 32079082.0, 32078970.0, 32078935.0}),frozenset({32079103.0})",0.9199999999999999,0.0015214658993186478,69.88763819095477
2607,"frozenset({31618405.0, 32988396.0, 31618321.0, 34129942.0, 32988382.0}),frozenset({31618300.0})",0.9166666666666666,0.001455315208043924,76.13873626373626
3454,"frozenset({32078816.0, 32079082.0}),frozenset({32079103.0})",0.9166666666666666,0.001455315208043924,69.63442211055276
3064,"frozenset({32079082.0, 32078795.0, 32078802.0, 32078935.0, 32078970.0}),frozenset({32079103.0})",0.9166666666666666,0.001455315208043924,69.63442211055276
596,"frozenset({32078970.0, 32079082.0, 32842551.0}),frozenset({32079103.0})",0.9166666666666666,0.001455315208043924,69.63442211055276
717,"frozenset({32476192.0, 32078795.0, 32079103.0}),frozenset({32078935.0})",0.9166666666666666,0.001455315208043924,71.42912371134021
716,"frozenset({32476192.0, 32078795.0, 32078935.0}),frozenset({32079103.0})",0.9166666666666666,0.001455315208043924,69.63442211055276
2516,"frozenset({31618321.0, 31618300.0, 32988396.0, 34129942.0}),frozenset({32988382.0})",0.9166666666666666,0.001455315208043924,119.45905172413792
2517,"frozenset({31618321.0, 32988396.0, 32988382.0, 34129942.0}),frozenset({31618300.0})",0.9166666666666666,0.001455315208043924,76.13873626373626
2622,"frozenset({31618321.0, 31618300.0, 32988396.0, 34129942.0}),frozenset({31618405.0, 32988382.0})",0.9166666666666666,0.001455315208043924,182.33223684210526
2623,"frozenset({31618321.0, 32988396.0, 32988382.0, 34129942.0}),frozenset({31618300.0, 31618405.0})",0.9166666666666666,0.001455315208043924,133.24278846153845
3300,"frozenset({32078802.0, 32079082.0, 32078935.0}),frozenset({32079103.0})",0.9142857142857143,0.002116822120791162,69.45355348169419
512,"frozenset({32078970.0, 32078935.0, 32842551.0}),frozenset({32079103.0})",0.9142857142857143,0.002116822120791162,69.45355348169419
3150,"frozenset({32078802.0, 32842551.0, 32079103.0}),frozenset({32078935.0})",0.9130434782608695,0.0013891645167692002,71.14679515912147
2365,"frozenset({31618300.0, 32988396.0, 34129942.0}),frozenset({31618405.0})",0.9117647058823529,0.0020506714295164385,84.04357962697274
2293,"frozenset({31618300.0, 32988396.0, 32988382.0}),frozenset({31618405.0})",0.9090909090909092,0.0019845207382417148,83.79711751662973
2865,"frozenset({32078802.0, 32078970.0}),frozenset({32078795.0, 32078935.0})",0.9090909090909092,0.0019845207382417148,156.16735537190084
2008,"frozenset({36298353.0, 36298122.0}),frozenset({36298381.0})",0.9090909090909092,0.0019845207382417148,208.2231404958678
730,"frozenset({32476192.0, 32078970.0, 32078795.0}),frozenset({32078935.0})",0.9090909090909091,0.0013230138254944764,70.83880037488285
3405,"frozenset({35745612.0}),frozenset({35745584.0})",0.9090909090909091,0.0013230138254944764,572.6136363636364
2075,"frozenset({36298395.0}),frozenset({36298353.0})",0.9090909090909091,0.002646027650988953,171.7840909090909
731,"frozenset({32476192.0, 32078970.0, 32078935.0}),frozenset({32078795.0})",0.9090909090909091,0.0013230138254944764,104.9063150589868
744,"frozenset({32476192.0, 32078970.0, 32078795.0}),frozenset({32079103.0})",0.9090909090909091,0.0013230138254944764,69.05893101873002
1428,"frozenset({31618475.0, 31618300.0, 32988382.0, 34129942.0}),frozenset({31618405.0})",0.9047619047619048,0.0012568631342197525,83.39808362369338
3524,"frozenset({31618083.0, 32988382.0, 34129942.0}),frozenset({31618405.0})",0.9047619047619048,0.0012568631342197525,83.39808362369338
3525,"frozenset({31618083.0, 31618405.0, 32988382.0}),frozenset({34129942.0})",0.9047619047619048,0.0012568631342197525,79.98412698412699
1612,"frozenset({32079082.0, 32842551.0}),frozenset({32079103.0})",0.9027777777777778,0.0042997949328570486,68.57935510887772
998,"frozenset({32476192.0, 32078802.0}),frozenset({32078795.0, 32078935.0})",0.9,0.0011907124429450288,154.6056818181818
826,"frozenset({32476192.0, 32079082.0, 32078795.0}),frozenset({32078935.0})",0.9,0.0011907124429450288,70.13041237113403
1880,"frozenset({31047464.0, 31047401.0}),frozenset({31047450.0})",0.9,0.0011907124429450288,261.6403846153846
768,"frozenset({32476192.0, 32078970.0, 32079103.0}),frozenset({32078795.0, 32078935.0})",0.9,0.0011907124429450288,154.6056818181818
758,"frozenset({32476192.0, 32078970.0, 32078795.0, 32078935.0}),frozenset({32079103.0})",0.9,0.0011907124429450288,68.36834170854272
962,"frozenset({32476192.0, 32078802.0}),frozenset({32079103.0})",0.9,0.0011907124429450288,68.36834170854272
