,product_group,confidence,support,lift
999,"frozenset({32476192.0, 32078795.0}),frozenset({32078802.0, 32078935.0})",0.6923076923076923,0.0011907124429450288,237.8548951048951
1002,"frozenset({32078802.0, 32078935.0}),frozenset({32476192.0, 32078795.0})",0.40909090909090906,0.0011907124429450288,237.85489510489506
2644,"frozenset({31618321.0, 32988382.0, 34129942.0}),frozenset({31618300.0, 32988396.0, 31618405.0})",0.5789473684210527,0.001455315208043924,236.53911806543388
2629,"frozenset({31618300.0, 32988396.0, 31618405.0}),frozenset({31618321.0, 32988382.0, 34129942.0})",0.5945945945945946,0.001455315208043924,236.53911806543388
2102,"frozenset({36298353.0, 36298122.0}),frozenset({36298395.0, 36298381.0})",0.48484848484848486,0.001058411060395581,236.43401759530792
2107,"frozenset({36298395.0, 36298381.0}),frozenset({36298353.0, 36298122.0})",0.5161290322580645,0.001058411060395581,236.43401759530792
1862,"frozenset({31047450.0}),frozenset({31047464.0, 31047443.0})",0.3269230769230769,0.001124561751670305,235.33791208791212
1859,"frozenset({31047464.0, 31047443.0}),frozenset({31047450.0})",0.8095238095238096,0.001124561751670305,235.33791208791212
2027,"frozenset({36298206.0}),frozenset({36298122.0, 36298381.0})",0.48000000000000004,0.0015876165905933718,234.06967741935486
2022,"frozenset({36298122.0, 36298381.0}),frozenset({36298206.0})",0.7741935483870968,0.0015876165905933718,234.06967741935483
2745,"frozenset({32580695.0}),frozenset({32580632.0})",0.3404255319148936,0.001058411060395581,233.91876208897483
2744,"frozenset({32580632.0}),frozenset({32580695.0})",0.7272727272727272,0.001058411060395581,233.91876208897483
1060,"frozenset({32078802.0, 32078795.0}),frozenset({32476192.0, 32078970.0})",0.41463414634146345,0.001124561751670305,232.14905149051492
1057,"frozenset({32476192.0, 32078970.0}),frozenset({32078802.0, 32078795.0})",0.6296296296296297,0.001124561751670305,232.14905149051492
986,"frozenset({32476192.0, 32079103.0}),frozenset({32078802.0, 32078795.0})",0.6296296296296297,0.001124561751670305,232.14905149051492
987,"frozenset({32078802.0, 32078795.0}),frozenset({32476192.0, 32079103.0})",0.41463414634146345,0.001124561751670305,232.14905149051492
2529,"frozenset({31618321.0, 31618300.0, 32988382.0}),frozenset({32988396.0, 34129942.0})",0.6875,0.001455315208043924,230.95416666666668
2532,"frozenset({32988396.0, 34129942.0}),frozenset({31618321.0, 31618300.0, 32988382.0})",0.48888888888888893,0.001455315208043924,230.95416666666668
