,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
3230,"frozenset({32078802.0, 32079103.0})","frozenset({32079082.0, 32842551.0})",0.002910630416087848,0.004762849771780115,0.0011907124429450288,0.40909090909090906,85.89204545454545,0.0011768495475320284,1.684247485001603,0.9912426192529689
3231,"frozenset({32079082.0, 32079103.0})","frozenset({32078802.0, 32842551.0})",0.008533439174439373,0.0015876165905933718,0.0011907124429450288,0.13953488372093023,87.88953488372093,0.0011771646133368694,1.1603170942325536,0.9971310381638645
3232,frozenset({32842551.0}),"frozenset({32078802.0, 32079082.0, 32079103.0})",0.009459548852285506,0.0023814248858900575,0.0011907124429450288,0.1258741258741259,52.85664335664336,0.0011681852378989032,1.1412756499305416,0.9904501135301188
3233,frozenset({32078802.0}),"frozenset({32079082.0, 32079103.0, 32842551.0})",0.0039028907852087054,0.0042997949328570486,0.0011907124429450288,0.3050847457627119,70.95332464146024,0.001173930812923294,1.4328368804624743,0.9897691887663995
3234,frozenset({32079082.0}),"frozenset({32078802.0, 32079103.0, 32842551.0})",0.012304028577098631,0.0015214658993186478,0.0011907124429450288,0.0967741935483871,63.605890603085555,0.001171992283040731,1.1054583770400401,0.9965396378898488
3235,frozenset({32079103.0}),"frozenset({32078802.0, 32079082.0, 32842551.0})",0.01316398756367004,0.0011907124429450288,0.0011907124429450288,0.09045226130653267,75.96482412060301,0.0011750379191541932,1.0981383879770936,0.9999999999999998
3236,"frozenset({32078802.0, 32079082.0, 32842551.0})",frozenset({32078935.0}),0.0011907124429450288,0.01283323410729642,0.001124561751670305,0.9444444444444445,73.59364261168386,0.0011092810601355206,17.769001786068692,0.9875878028541041
3237,"frozenset({32078802.0, 32078935.0, 32842551.0})",frozenset({32079082.0}),0.0013891645167692002,0.012304028577098631,0.001124561751670305,0.8095238095238096,65.79339477726576,0.0011074694317576854,5.1854038499702355,0.9861708594407556
3238,"frozenset({32079082.0, 32078935.0, 32842551.0})",frozenset({32078802.0}),0.0027783290335384003,0.0039028907852087054,0.001124561751670305,0.4047619047619048,103.7082324455206,0.0011137182368870303,1.6734431434808497,0.9931167690956979
3239,"frozenset({32078802.0, 32079082.0, 32078935.0})",frozenset({32842551.0}),0.002315274194615334,0.009459548852285506,0.001124561751670305,0.4857142857142857,51.346453546453546,0.0011026603023199053,1.9260508772316673,0.9827999095142632
3240,"frozenset({32078802.0, 32842551.0})","frozenset({32079082.0, 32078935.0})",0.0015876165905933718,0.007342726731494344,0.001124561751670305,0.7083333333333334,96.46734234234235,0.001112904316891191,3.4033963654920196,0.9912074549557448
3241,"frozenset({32079082.0, 32842551.0})","frozenset({32078802.0, 32078935.0})",0.004762849771780115,0.002910630416087848,0.001124561751670305,0.23611111111111113,81.12026515151516,0.0011106988562573047,1.305280629273485,0.9923992727699253
3242,"frozenset({32078935.0, 32842551.0})","frozenset({32078802.0, 32079082.0})",0.004233644241582324,0.002579876959714229,0.001124561751670305,0.26562500000000006,102.96033653846156,0.00111363947043582,1.3581891037144318,0.9944978722240241
3243,"frozenset({32078802.0, 32079082.0})","frozenset({32078935.0, 32842551.0})",0.002579876959714229,0.004233644241582324,0.001124561751670305,0.4358974358974359,102.96033653846155,0.00111363947043582,1.765222176117195,0.9928489501650241
3244,"frozenset({32078802.0, 32078935.0})","frozenset({32079082.0, 32842551.0})",0.002910630416087848,0.004762849771780115,0.001124561751670305,0.3863636363636364,81.12026515151516,0.0011106988562573047,1.6218679485200622,0.9905557658610449
3245,"frozenset({32079082.0, 32078935.0})","frozenset({32078802.0, 32842551.0})",0.007342726731494344,0.0015876165905933718,0.001124561751670305,0.15315315315315317,96.46734234234235,0.001112904316891191,1.1789763250898313,0.9969541595126655
3246,frozenset({32842551.0}),"frozenset({32078802.0, 32079082.0, 32078935.0})",0.009459548852285506,0.002315274194615334,0.001124561751670305,0.1188811188811189,51.34645354645355,0.0011026603023199053,1.1322929824616668,0.9898883555024788
3247,frozenset({32078802.0}),"frozenset({32079082.0, 32078935.0, 32842551.0})",0.0039028907852087054,0.0027783290335384003,0.001124561751670305,0.288135593220339,103.7082324455206,0.0011137182368870303,1.400859013976696,0.9942379661387731
3248,frozenset({32079082.0}),"frozenset({32078802.0, 32078935.0, 32842551.0})",0.012304028577098631,0.0013891645167692002,0.001124561751670305,0.0913978494623656,65.79339477726575,0.0011074694317576854,1.099062813017047,0.9970688697419897
3249,frozenset({32078935.0}),"frozenset({32078802.0, 32079082.0, 32842551.0})",0.01283323410729642,0.0011907124429450288,0.001124561751670305,0.08762886597938145,73.59364261168386,0.0011092810601355206,1.0947401230851337,0.9992352901758438
3250,"frozenset({32078802.0, 32079082.0, 32078935.0, 32842551.0})",frozenset({32079103.0}),0.001124561751670305,0.01316398756367004,0.001124561751670305,1.0,75.96482412060301,0.0011097580347567383,inf,0.9879470198675497
3251,"frozenset({32078802.0, 32079082.0, 32079103.0, 32842551.0})",frozenset({32078935.0}),0.0011907124429450288,0.01283323410729642,0.001124561751670305,0.9444444444444445,73.59364261168386,0.0011092810601355206,17.769001786068692,0.9875878028541041
3252,"frozenset({32079082.0, 32079103.0, 32078935.0, 32842551.0})",frozenset({32078802.0}),0.002646027650988953,0.0039028907852087054,0.001124561751670305,0.42500000000000004,108.89364406779663,0.0011142345947338528,1.7323427986344198,0.993445411593038
3253,"frozenset({32078802.0, 32079082.0, 32079103.0, 32078935.0})",frozenset({32842551.0}),0.002116822120791162,0.009459548852285506,0.001124561751670305,0.5312500000000001,56.16018356643358,0.0011045375694070825,2.113152962448458,0.9842773304217279
3254,"frozenset({32078802.0, 32079103.0, 32078935.0, 32842551.0})",frozenset({32079082.0}),0.0013891645167692002,0.012304028577098631,0.001124561751670305,0.8095238095238096,65.79339477726576,0.0011074694317576854,5.1854038499702355,0.9861708594407556
3255,"frozenset({32078802.0, 32079082.0, 32842551.0})","frozenset({32079103.0, 32078935.0})",0.0011907124429450288,0.008467288483164649,0.001124561751670305,0.9444444444444445,111.54036458333334,0.0011144796459153959,17.84758880730306,0.9922160797559637
